Design,Cost,Utility to Science,Failed Downtime,Servicing Margin
3900,3.38E+10,8.63E+08,0.37894,0
3901,2.84E+10,4.01E+08,0.30178,82589
3902,2.66E+10,5.38E+08,0.35981,1.21E+05
3903,1.50E+10,5.00E+08,0.3661,7.77E+05
3904,2.72E+10,4.51E+08,0.36601,1.06E+05
3905,2.56E+10,5.62E+08,0.36649,1.45E+05
3906,1.43E+10,5.43E+08,0.38408,8.89E+05
3907,3.46E+10,9.83E+08,0.36125,0
3908,3.06E+10,9.47E+08,0.33779,41085
3909,2.19E+10,9.13E+08,0.30918,2.02E+05
3910,1.12E+10,5.53E+08,0.39709,1.26E+06
3911,3.00E+10,6.49E+08,0.36562,49474
3912,2.13E+10,7.08E+08,0.38894,2.22E+05
3913,1.18E+10,7.33E+08,0.32526,1.13E+06
3914,3.38E+10,9.01E+08,0.33442,0
3915,2.82E+10,6.46E+08,0.29995,86338
3916,2.66E+10,8.71E+08,0.33264,1.20E+05
3917,1.51E+10,4.62E+08,0.37626,7.56E+05
3918,2.74E+10,5.44E+08,0.41389,1.02E+05
3919,2.57E+10,5.34E+08,0.32197,1.42E+05
3920,1.30E+10,5.54E+08,0.41353,1.11E+06
3921,1.71E+10,1.64E+08,0.61571,0
3922,1.59E+10,1.36E+08,0.72311,40794
3923,1.57E+10,1.10E+08,0.66864,48271
3924,1.15E+10,9.40E+07,0.72661,3.64E+05
3925,1.53E+10,1.07E+08,0.76076,60254
3926,1.53E+10,8.54E+07,0.69931,62081
3927,1.10E+10,1.41E+08,0.7793,4.49E+05
3928,1.71E+10,3.55E+07,0.6563,0
3929,1.59E+10,7.25E+07,0.63582,40689
3930,1.56E+10,2.87E+07,0.69558,49851
3931,1.26E+10,5.06E+07,0.69721,2.45E+05
3932,1.52E+10,1.46E+08,0.62298,67445
3933,1.49E+10,1.51E+08,0.6726,83719
3934,1.05E+10,1.02E+08,0.64806,5.38E+05
3935,1.75E+10,1.41E+08,0.68157,0
3936,1.66E+10,1.84E+08,0.62297,19594
3937,1.35E+10,7.92E+07,0.67758,1.30E+05
3938,1.07E+10,3.17E+07,0.73194,3.86E+05
3939,1.61E+10,1.15E+08,0.64571,33908
3940,1.33E+10,1.24E+08,0.66676,1.37E+05
3941,9.26E+09,7.46E+07,0.72194,6.94E+05
3942,1.71E+10,2.76E+07,0.67178,0
3943,1.59E+10,1.54E+08,0.67029,40531
3944,1.57E+10,6.25E+07,0.69572,48656
3945,1.18E+10,3.85E+07,0.72552,3.25E+05
3946,1.51E+10,4.66E+07,0.71058,70926
3947,1.50E+10,5.83E+07,0.69089,78888
3948,1.11E+10,1.30E+07,0.72177,4.31E+05
3949,5.82E+10,4.27E+09,0.27555,0
3950,4.78E+10,3.01E+09,0.23848,86322
3951,4.40E+10,3.02E+09,0.20055,1.30E+05
3952,1.79E+10,2.59E+09,0.27563,1.25E+06
3953,4.58E+10,3.17E+09,0.2843,1.08E+05
3954,4.27E+10,2.87E+09,0.24459,1.48E+05
3955,1.64E+10,2.27E+09,0.28293,1.52E+06
3956,5.82E+10,7.26E+07,0.17,0
3957,5.13E+10,48812,0.19625,53137
3958,4.65E+10,4.57E+05,0.18221,1.01E+05
3959,2.09E+10,4.74E+07,0.17529,9.24E+05
3960,5.06E+10,45404,0.16082,59462
3961,4.58E+10,7.69E+07,0.18663,1.10E+05
3962,1.92E+10,2.67E+07,0.16666,1.10E+06
3963,5.95E+10,44129,0.17084,0
3964,5.47E+10,59329,0.13175,25903
3965,3.64E+10,67402,0.17613,1.95E+05
3966,1.67E+10,6.57E+07,0.21139,1.11E+06
3967,5.39E+10,1.17E+07,0.17531,30184
3968,3.70E+10,71878,0.15617,1.88E+05
3969,1.59E+10,2.83E+07,0.20312,1.25E+06
3970,5.82E+10,44512,0.17394,0
3971,5.13E+10,55557,0.16981,52935
3972,4.75E+10,47244,0.13649,89864
3973,2.05E+10,48463,0.19374,9.62E+05
3974,5.06E+10,50105,0.16322,58895
3975,4.68E+10,43696,0.18779,98012
3976,1.98E+10,3.54E+06,0.17157,1.05E+06
3977,3.34E+10,1.33E+09,0.39279,0
3978,3.00E+10,1.28E+09,0.49659,49036
3979,2.84E+10,1.28E+09,0.41053,76003
3980,1.61E+10,1.11E+09,0.50631,6.17E+05
3981,2.72E+10,1.43E+09,0.43774,99335
3982,2.59E+10,1.58E+09,0.36817,1.30E+05
3983,1.40E+10,9.85E+08,0.48622,8.90E+05
3984,3.34E+10,8.26E+08,0.41861,0
3985,2.80E+10,3.27E+08,0.40582,83310
3986,2.66E+10,5.32E+08,0.43178,1.13E+05
3987,1.34E+10,3.11E+08,0.42699,9.62E+05
3988,2.69E+10,3.42E+08,0.32452,1.06E+05
3989,2.57E+10,5.31E+08,0.38475,1.34E+05
3990,1.39E+10,4.61E+08,0.36276,9.02E+05
3991,3.42E+10,1.15E+09,0.32231,0
3992,3.02E+10,9.70E+08,0.38534,41422
3993,2.19E+10,1.06E+09,0.25024,1.93E+05
3994,1.21E+10,8.91E+08,0.37484,9.75E+05
3995,2.96E+10,6.40E+08,0.32736,48971
3996,2.18E+10,5.80E+08,0.36221,1.99E+05
3997,1.15E+10,5.95E+08,0.37634,1.13E+06
3998,3.34E+10,1.07E+09,0.40149,0
3999,2.81E+10,3.80E+08,0.39524,81662
4000,2.65E+10,5.45E+08,0.34404,1.15E+05
4001,1.30E+10,5.19E+08,0.37532,1.04E+06
4002,2.70E+10,6.21E+08,0.35817,1.03E+05
4003,2.59E+10,5.91E+08,0.32702,1.30E+05
4004,1.16E+10,4.07E+08,0.42628,1.42E+06
4005,1.69E+10,1.47E+08,0.72874,0
4006,1.57E+10,1.55E+08,0.71638,39795
4007,1.55E+10,1.08E+08,0.71878,46566
4008,1.20E+10,1.38E+08,0.7286,2.84E+05
4009,1.52E+10,1.69E+08,0.72181,58001
4010,1.52E+10,1.26E+08,0.72773,61491
4011,1.16E+10,1.46E+08,0.71747,3.37E+05
4012,1.69E+10,8.16E+07,0.60976,0
4013,1.57E+10,9.70E+07,0.64187,39692
4014,1.55E+10,8.33E+07,0.66178,48624
4015,1.11E+10,6.19E+07,0.68975,3.92E+05
4016,1.50E+10,1.82E+08,0.635,66468
4017,1.50E+10,9.95E+07,0.64584,70545
4018,1.05E+10,1.15E+08,0.66971,5.00E+05
4019,1.73E+10,8.93E+07,0.70412,0
4020,1.65E+10,3.50E+07,0.66157,19104
4021,1.37E+10,4.38E+07,0.63628,1.10E+05
4022,1.01E+10,1.32E+08,0.66109,4.48E+05
4023,1.60E+10,2.19E+08,0.6459,31255
4024,1.26E+10,1.02E+08,0.66527,1.66E+05
4025,9.12E+09,8.03E+07,0.65797,6.91E+05
4026,1.69E+10,1.03E+08,0.68024,0
4027,1.57E+10,5.47E+06,0.66351,39538
4028,1.55E+10,1.55E+08,0.6337,47981
4029,1.25E+10,8.48E+07,0.68534,2.35E+05
4030,1.49E+10,1.94E+08,0.67115,71374
4031,1.47E+10,9.87E+07,0.6637,80567
4032,1.05E+10,5.14E+06,0.7085,5.05E+05
4033,5.66E+10,3.36E+09,0.28372,0
4034,4.60E+10,2.66E+09,0.29108,89941
4035,4.16E+10,2.80E+09,0.30491,1.40E+05
4036,1.64E+10,2.30E+09,0.28701,1.30E+06
4037,4.37E+10,2.56E+09,0.32723,1.14E+05
4038,3.91E+10,2.13E+09,0.33095,1.77E+05
4039,1.52E+10,2.64E+09,0.37937,1.52E+06
4040,5.66E+10,8.35E+06,0.1749,0
4041,4.92E+10,2.21E+07,0.18553,57801
4042,4.42E+10,4.07E+05,0.22845,1.08E+05
4043,1.97E+10,41539,0.20589,9.12E+05
4044,4.81E+10,5.02E+07,0.19266,67522
4045,4.35E+10,49209,0.22102,1.16E+05
4046,1.79E+10,1.01E+07,0.20787,1.11E+06
4047,5.80E+10,5.39E+05,0.18425,0
4048,5.27E+10,65903,0.1842,28634
4049,3.58E+10,53418,0.19684,1.83E+05
4050,1.54E+10,3.70E+06,0.17932,1.14E+06
4051,5.20E+10,50773,0.2192,32810
4052,3.43E+10,52542,0.19934,2.04E+05
4053,1.47E+10,66655,0.18877,1.26E+06
4054,5.66E+10,43391,0.17851,0
4055,4.93E+10,1.44E+06,0.19572,56963
4056,4.42E+10,7.78E+07,0.18399,1.08E+05
4057,1.88E+10,1.50E+07,0.18041,9.95E+05
4058,4.83E+10,41805,0.1933,65621
4059,4.42E+10,46974,0.22177,1.08E+05
4060,1.72E+10,1.84E+07,0.20549,1.20E+06
4061,3.25E+10,1.11E+09,0.48976,0
4062,2.89E+10,1.04E+09,0.51942,52653
4063,2.69E+10,1.01E+09,0.48179,87061
4064,1.44E+10,1.17E+09,0.5194,6.93E+05
4065,2.58E+10,1.26E+09,0.49639,1.09E+05
4066,2.45E+10,1.21E+09,0.54469,1.41E+05
4067,1.21E+10,1.29E+09,0.51905,1.07E+06
4068,3.25E+10,5.42E+08,0.46188,0
4069,2.71E+10,3.11E+08,0.42067,84465
4070,2.47E+10,4.02E+08,0.46234,1.36E+05
4071,1.25E+10,2.87E+08,0.47177,9.83E+05
4072,2.58E+10,4.25E+08,0.43961,1.10E+05
4073,2.41E+10,6.45E+08,0.42989,1.51E+05
4074,1.30E+10,2.97E+08,0.44007,9.10E+05
4075,3.33E+10,6.29E+08,0.4612,0
4076,2.91E+10,5.94E+08,0.45971,44700
4077,2.06E+10,6.16E+08,0.41409,2.05E+05
4078,1.10E+10,5.39E+08,0.41234,1.04E+06
4079,2.85E+10,9.28E+08,0.40408,51816
4080,2.00E+10,8.91E+08,0.42518,2.25E+05
4081,1.05E+10,5.81E+08,0.39464,1.20E+06
4082,3.25E+10,7.18E+08,0.47433,0
4083,2.68E+10,3.42E+08,0.43947,89501
4084,2.49E+10,3.28E+08,0.46182,1.30E+05
4085,1.28E+10,3.19E+08,0.4247,9.15E+05
4086,2.59E+10,3.56E+08,0.43438,1.08E+05
4087,2.42E+10,2.85E+08,0.41677,1.48E+05
4088,1.22E+10,5.11E+08,0.47489,1.06E+06
4089,1.65E+10,1.23E+08,0.74571,0
4090,1.51E+10,1.30E+08,0.71475,44003
4091,1.47E+10,1.35E+08,0.71598,61035
4092,1.06E+10,1.18E+08,0.74808,3.75E+05
4093,1.45E+10,1.37E+08,0.70477,66678
4094,1.42E+10,1.50E+08,0.70304,80848
4095,1.14E+10,1.18E+08,0.73348,2.92E+05
4096,1.65E+10,4.72E+07,0.73062,0
4097,1.51E+10,1.64E+07,0.68231,43895
4098,1.47E+10,3.54E+07,0.68225,61877
4099,1.11E+10,1.30E+07,0.73354,3.13E+05
4100,1.42E+10,3.30E+07,0.70288,80529
4101,1.39E+10,2.01E+07,0.71453,94451
4102,9.73E+09,2.02E+07,0.68103,5.30E+05
4103,1.69E+10,6.21E+07,0.68042,0
4104,1.59E+10,4.47E+07,0.71854,22116
4105,1.34E+10,1.63E+07,0.70991,1.05E+05
4106,9.29E+09,6.88E+07,0.68074,4.94E+05
4107,1.54E+10,7.98E+07,0.71127,35521
4108,1.28E+10,8.84E+07,0.72242,1.29E+05
4109,8.74E+09,1.63E+08,0.66385,6.35E+05
4110,1.65E+10,8.88E+07,0.68692,0
4111,1.51E+10,9.60E+06,0.74221,43733
4112,1.46E+10,1.17E+08,0.64616,63436
4113,1.06E+10,2.11E+07,0.73443,3.77E+05
4114,1.43E+10,2.69E+07,0.73865,75695
4115,1.39E+10,3.58E+07,0.66776,95485
4116,9.58E+09,1.26E+07,0.7362,5.60E+05
4117,5.40E+10,3.92E+09,0.34666,0
4118,4.36E+10,2.85E+09,0.31055,89302
4119,3.97E+10,2.75E+09,0.31874,1.35E+05
4120,1.62E+10,2.51E+09,0.29793,1.18E+06
4121,4.17E+10,2.76E+09,0.31997,1.11E+05
4122,3.80E+10,2.84E+09,0.32973,1.61E+05
4123,1.52E+10,2.56E+09,0.29712,1.36E+06
4124,5.40E+10,40670,0.22538,0
4125,4.70E+10,42344,0.20476,55568
4126,4.16E+10,42296,0.20253,1.11E+05
4127,1.82E+10,52941,0.19296,9.45E+05
4128,4.59E+10,42635,0.19802,65123
4129,4.18E+10,4.93E+07,0.22712,1.10E+05
4130,1.78E+10,1.01E+08,0.23271,9.99E+05
4131,5.53E+10,2.25E+07,0.17218,0
4132,5.01E+10,1.67E+08,0.18935,28732
4133,3.24E+10,5.32E+05,0.20666,2.03E+05
4134,1.48E+10,55466,0.16542,1.10E+06
4135,4.94E+10,1.44E+05,0.19124,33246
4136,3.25E+10,54530,0.18466,2.02E+05
4137,1.37E+10,7.00E+05,0.18484,1.31E+06
4138,5.40E+10,45245,0.17183,0
4139,4.71E+10,39698,0.23649,54138
4140,4.17E+10,6.02E+07,0.2735,1.09E+05
4141,1.79E+10,1.50E+06,0.18341,9.76E+05
4142,4.60E+10,40277,0.22887,64547
4143,4.19E+10,1.09E+08,0.18924,1.08E+05
4144,1.82E+10,4.79E+05,0.20265,9.53E+05
4145,3.10E+10,1.09E+09,0.48332,0
4146,2.73E+10,1.15E+09,0.49736,55122
4147,2.56E+10,1.42E+09,0.45979,84893
4148,1.37E+10,7.62E+08,0.59131,6.82E+05
4149,2.48E+10,1.45E+09,0.47802,1.03E+05
4150,2.34E+10,9.78E+08,0.55376,1.36E+05
4151,1.18E+10,1.03E+09,0.49205,1.00E+06
4152,3.10E+10,4.84E+08,0.46077,0
4153,2.55E+10,2.68E+08,0.46178,88474
4154,2.34E+10,4.47E+08,0.42592,1.34E+05
4155,1.15E+10,3.65E+08,0.41257,1.05E+06
4156,2.46E+10,4.15E+08,0.36885,1.06E+05
4157,2.29E+10,3.27E+08,0.44209,1.48E+05
4158,1.14E+10,2.61E+08,0.45278,1.09E+06
4159,3.18E+10,1.05E+09,0.35029,0
4160,2.76E+10,6.71E+08,0.40413,45894
4161,2.00E+10,6.17E+08,0.35179,1.88E+05
4162,1.09E+10,5.79E+08,0.40003,9.37E+05
4163,2.71E+10,5.30E+08,0.34981,51906
4164,1.93E+10,4.53E+08,0.42957,2.11E+05
4165,1.01E+10,3.99E+08,0.42956,1.16E+06
4166,3.10E+10,9.21E+08,0.43173,0
4167,2.57E+10,4.50E+08,0.43938,85468
4168,2.37E+10,4.57E+08,0.37549,1.28E+05
4169,1.19E+10,7.97E+08,0.39872,9.64E+05
4170,2.47E+10,4.56E+08,0.3924,1.05E+05
4171,2.29E+10,4.64E+08,0.39518,1.48E+05
4172,1.23E+10,3.50E+08,0.43568,8.99E+05
4173,1.57E+10,1.03E+08,0.71191,0
4174,1.44E+10,1.41E+08,0.731,43176
4175,1.41E+10,1.26E+08,0.73006,57966
4176,1.03E+10,5.61E+07,0.84782,3.53E+05
4177,1.39E+10,1.47E+08,0.71769,62574
4178,1.37E+10,1.54E+08,0.70771,72092
4179,1.01E+10,1.04E+08,0.73532,3.85E+05
4180,1.57E+10,3.26E+07,0.67399,0
4181,1.44E+10,4.97E+07,0.7112,43069
4182,1.40E+10,1.08E+08,0.69376,61059
4183,1.04E+10,8.50E+07,0.75247,3.39E+05
4184,1.37E+10,4.04E+07,0.67815,74586
4185,1.34E+10,1.38E+08,0.68747,89268
4186,1.01E+10,2.58E+07,0.67959,3.83E+05
4187,1.61E+10,5.90E+07,0.7009,0
4188,1.52E+10,1.53E+07,0.70681,21677
4189,1.25E+10,1.17E+07,0.72366,1.15E+05
4190,9.22E+09,6.54E+07,0.71158,4.25E+05
4191,1.47E+10,6.91E+07,0.68599,35477
4192,1.20E+10,1.50E+07,0.67798,1.39E+05
4193,9.23E+09,3.63E+07,0.76668,4.34E+05
4194,1.57E+10,2.34E+07,0.71288,0
4195,1.44E+10,9.36E+07,0.67668,42910
4196,1.39E+10,8.94E+07,0.70735,62342
4197,1.16E+10,4.06E+07,0.66898,2.15E+05
4198,1.36E+10,4.79E+07,0.6674,78003
4199,1.32E+10,5.49E+07,0.6785,96668
4200,1.01E+10,1.27E+07,0.74829,3.89E+05
4201,5.40E+10,3.90E+09,0.31824,0
4202,4.38E+10,2.39E+09,0.28401,87760
4203,3.96E+10,2.47E+09,0.30302,1.37E+05
4204,1.66E+10,2.86E+09,0.30455,1.12E+06
4205,4.16E+10,2.50E+09,0.34699,1.12E+05
4206,3.80E+10,2.73E+09,0.29657,1.59E+05
4207,1.34E+10,2.34E+09,0.34391,1.74E+06
4208,5.40E+10,2.27E+05,0.18178,0
4209,4.69E+10,49126,0.17264,56128
4210,4.19E+10,9.79E+05,0.22867,1.07E+05
4211,1.74E+10,2.80E+07,0.20512,1.03E+06
4212,4.57E+10,4.62E+05,0.18735,67493
4213,4.11E+10,48057,0.20225,1.17E+05
4214,1.74E+10,1.82E+07,0.22564,1.04E+06
4215,5.53E+10,6.95E+05,0.18593,0
4216,5.01E+10,6.37E+06,0.2043,29004
4217,3.38E+10,67096,0.18448,1.82E+05
4218,1.48E+10,7.40E+07,0.1858,1.10E+06
4219,4.94E+10,5.07E+05,0.161,32803
4220,3.27E+10,51998,0.21331,1.99E+05
4221,1.44E+10,1.16E+05,0.18981,1.18E+06
4222,5.40E+10,2.85E+06,0.1838,0
4223,4.69E+10,2.58E+07,0.21784,55921
4224,4.08E+10,2.81E+07,0.18666,1.21E+05
4225,1.75E+10,8.68E+07,0.22109,1.02E+06
4226,4.60E+10,42944,0.19615,64633
4227,4.12E+10,1.06E+06,0.22683,1.16E+05
4228,1.79E+10,47746,0.19255,9.90E+05
4229,3.10E+10,8.93E+08,0.4875,0
4230,2.74E+10,1.30E+09,0.45981,52790
4231,2.55E+10,1.02E+09,0.45764,86820
4232,1.53E+10,9.04E+08,0.54343,5.30E+05
4233,2.47E+10,1.14E+09,0.53197,1.04E+05
4234,2.31E+10,1.43E+09,0.43821,1.43E+05
4235,1.19E+10,7.46E+08,0.55564,9.76E+05
4236,3.10E+10,9.71E+08,0.37096,0
4237,2.55E+10,3.53E+08,0.43606,88383
4238,2.40E+10,4.27E+08,0.40513,1.21E+05
4239,1.16E+10,4.00E+08,0.38857,1.01E+06
4240,2.47E+10,2.25E+08,0.48187,1.05E+05
4241,2.30E+10,8.40E+08,0.4423,1.45E+05
4242,1.01E+10,3.31E+08,0.46668,1.47E+06
4243,3.18E+10,1.10E+09,0.35572,0
4244,2.77E+10,6.35E+08,0.40447,44559
4245,1.97E+10,6.47E+08,0.34069,1.98E+05
4246,1.09E+10,4.55E+08,0.41997,9.48E+05
4247,2.71E+10,6.76E+08,0.38356,52509
4248,1.89E+10,7.05E+08,0.38874,2.24E+05
4249,1.03E+10,3.43E+08,0.41731,1.11E+06
4250,3.10E+10,1.02E+09,0.48087,0
4251,2.56E+10,3.99E+08,0.46625,86708
4252,2.36E+10,4.60E+08,0.39924,1.31E+05
4253,1.13E+10,5.53E+08,0.44306,1.09E+06
4254,2.46E+10,6.08E+08,0.35952,1.06E+05
4255,2.29E+10,4.60E+08,0.3935,1.47E+05
4256,1.14E+10,6.21E+08,0.39567,1.08E+06
4257,1.57E+10,8.50E+07,0.73782,0
4258,1.44E+10,1.58E+08,0.70604,43121
4259,1.41E+10,1.45E+08,0.74576,56767
4260,9.64E+09,1.03E+08,0.74927,4.49E+05
4261,1.38E+10,1.25E+08,0.77204,66702
4262,1.35E+10,9.12E+07,0.7661,81643
4263,1.06E+10,6.94E+07,0.78984,3.19E+05
4264,1.57E+10,5.61E+07,0.70721,0
4265,1.44E+10,6.83E+07,0.66606,43014
4266,1.40E+10,6.29E+06,0.74705,61486
4267,1.01E+10,1.31E+08,0.66999,3.77E+05
4268,1.36E+10,1.23E+08,0.69769,77456
4269,1.33E+10,1.37E+07,0.71021,90763
4270,9.87E+09,6.74E+07,0.7048,4.17E+05
4271,1.61E+10,9.13E+07,0.70354,0
4272,1.52E+10,3.10E+07,0.69378,21644
4273,1.22E+10,1.02E+08,0.72663,1.25E+05
4274,9.83E+09,2.94E+07,0.70358,3.37E+05
4275,1.47E+10,4.33E+07,0.70549,33675
4276,1.16E+10,6.07E+07,0.73669,1.59E+05
4277,8.38E+09,2.57E+07,0.68232,6.16E+05
4278,1.57E+10,4.90E+07,0.69144,0
4279,1.44E+10,4.16E+07,0.72851,42855
4280,1.39E+10,6.93E+06,0.69068,62873
4281,1.05E+10,2.44E+07,0.72679,3.25E+05
4282,1.35E+10,9.96E+07,0.64303,79399
4283,1.33E+10,1.83E+07,0.72156,93809
4284,9.87E+09,4.96E+07,0.73264,4.17E+05
4285,5.34E+10,4.09E+09,0.33492,0
4286,4.33E+10,2.83E+09,0.30103,86512
4287,3.97E+10,2.91E+09,0.28912,1.28E+05
4288,1.51E+10,2.83E+09,0.28497,1.30E+06
4289,4.13E+10,2.67E+09,0.31166,1.09E+05
4290,3.72E+10,2.94E+09,0.2558,1.64E+05
4291,1.33E+10,2.69E+09,0.32571,1.70E+06
4292,5.34E+10,2.89E+07,0.21462,0
4293,4.66E+10,52682,0.19726,53855
4294,4.09E+10,3.82E+07,0.20931,1.13E+05
4295,1.79E+10,3.92E+07,0.23223,9.33E+05
4296,4.56E+10,2.14E+07,0.19195,62248
4297,4.12E+10,2.73E+07,0.16373,1.09E+05
4298,1.76E+10,51090,0.20887,9.81E+05
4299,5.48E+10,2.44E+05,0.23185,0
4300,4.98E+10,61304,0.16435,27271
4301,3.23E+10,1.40E+08,0.19565,1.97E+05
4302,1.61E+10,9.72E+05,0.1846,8.97E+05
4303,4.91E+10,50588,0.21957,31188
4304,3.20E+10,2.68E+07,0.17951,2.02E+05
4305,1.44E+10,3.56E+07,0.18417,1.14E+06
4306,5.34E+10,2.30E+07,0.19865,0
4307,4.65E+10,43728,0.19125,54253
4308,4.16E+10,46279,0.20585,1.04E+05
4309,1.68E+10,46034,0.19877,1.06E+06
4310,4.54E+10,2.09E+06,0.1685,64202
4311,4.12E+10,2.44E+07,0.2226,1.09E+05
4312,1.68E+10,2.27E+07,0.19383,1.07E+06
4313,3.07E+10,1.26E+09,0.51212,0
4314,2.71E+10,1.31E+09,0.49962,53417
4315,2.55E+10,1.23E+09,0.46866,81950
4316,1.38E+10,1.01E+09,0.51213,6.40E+05
4317,2.46E+10,1.12E+09,0.47822,1.01E+05
4318,2.31E+10,1.19E+09,0.49808,1.34E+05
4319,1.20E+10,1.07E+09,0.5147,9.13E+05
4320,3.07E+10,1.08E+09,0.37851,0
4321,2.55E+10,5.91E+08,0.40197,81830
4322,2.35E+10,5.36E+08,0.41668,1.24E+05
4323,1.14E+10,3.37E+08,0.43741,1.01E+06
4324,2.44E+10,3.76E+08,0.38384,1.04E+05
4325,2.29E+10,3.79E+08,0.49771,1.41E+05
4326,1.05E+10,3.40E+08,0.41997,1.28E+06
4327,3.15E+10,8.25E+08,0.42457,0
4328,2.75E+10,4.93E+08,0.39986,43270
4329,1.90E+10,4.59E+08,0.47398,2.10E+05
4330,1.07E+10,6.21E+08,0.44356,9.33E+05
4331,2.69E+10,6.41E+08,0.45591,50114
4332,1.95E+10,9.31E+08,0.35739,1.96E+05
4333,1.02E+10,4.91E+08,0.44672,1.07E+06
4334,3.07E+10,6.74E+08,0.45976,0
4335,2.54E+10,4.98E+08,0.42952,84083
4336,2.38E+10,4.44E+08,0.41245,1.17E+05
4337,1.16E+10,4.35E+08,0.44128,9.79E+05
4338,2.43E+10,4.30E+08,0.45466,1.06E+05
4339,2.27E+10,5.60E+08,0.46175,1.45E+05
4340,1.16E+10,3.86E+08,0.41234,9.88E+05
4341,1.56E+10,1.52E+08,0.72797,0
4342,1.43E+10,9.83E+07,0.77412,41822
4343,1.39E+10,1.50E+08,0.77669,56877
4344,1.07E+10,1.07E+08,0.76627,2.82E+05
4345,1.38E+10,1.18E+08,0.70765,61186
4346,1.34E+10,1.20E+08,0.74802,77557
4347,9.72E+09,1.15E+08,0.76004,4.20E+05
4348,1.56E+10,6.13E+07,0.69981,0
4349,1.43E+10,1.18E+08,0.71721,41719
4350,1.39E+10,1.02E+08,0.73899,55317
4351,1.01E+10,1.47E+07,0.70625,3.57E+05
4352,1.36E+10,5.87E+06,0.71753,71428
4353,1.32E+10,3.15E+07,0.68077,89305
4354,9.45E+09,7.62E+07,0.71109,4.62E+05
4355,1.59E+10,2.08E+07,0.74335,0
4356,1.50E+10,1.99E+07,0.70061,21001
4357,1.23E+10,5.21E+07,0.67146,1.16E+05
4358,8.24E+09,2.18E+07,0.70346,6.00E+05
4359,1.45E+10,7.02E+07,0.67638,36027
4360,1.15E+10,8.45E+07,0.70425,1.54E+05
4361,8.66E+09,8.31E+07,0.70484,5.15E+05
4362,1.56E+10,6.29E+07,0.70663,0
4363,1.43E+10,9.75E+07,0.66606,41565
4364,1.37E+10,1.20E+08,0.69344,64008
4365,9.58E+09,5.74E+07,0.69914,4.28E+05
4366,1.34E+10,4.81E+07,0.67585,76904
4367,1.31E+10,2.72E+07,0.65849,94998
4368,1.01E+10,2.19E+07,0.72632,3.62E+05
4369,6.60E+10,3.74E+09,0.33853,0
4370,5.32E+10,2.41E+09,0.37992,1.19E+05
4371,4.92E+10,2.52E+09,0.34379,1.73E+05
4372,2.16E+10,2.34E+09,0.3678,1.39E+06
4373,5.11E+10,2.70E+09,0.3568,1.46E+05
4374,4.72E+10,2.47E+09,0.36299,2.06E+05
4375,1.98E+10,2.70E+09,0.39038,1.67E+06
4376,6.60E+10,1.56E+05,0.23889,0
4377,5.73E+10,1.40E+07,0.19957,74569
4378,5.21E+10,95085,0.24056,1.34E+05
4379,2.54E+10,8.78E+06,0.23264,1.01E+06
4380,5.65E+10,4.92E+05,0.22315,82475
4381,5.14E+10,4.08E+07,0.24147,1.44E+05
4382,2.38E+10,2.30E+07,0.23392,1.17E+06
4383,6.73E+10,2.41E+05,0.24271,0
4384,6.15E+10,2.87E+07,0.21416,34350
4385,4.17E+10,1.25E+07,0.23544,2.35E+05
4386,1.97E+10,48531,0.24887,1.27E+06
4387,6.10E+10,56239,0.23267,37685
4388,4.10E+10,2.96E+06,0.20052,2.48E+05
4389,2.05E+10,61728,0.23676,1.20E+06
4390,6.60E+10,41485,0.23063,0
4391,5.76E+10,46030,0.25442,71659
4392,5.27E+10,3.66E+07,0.24054,1.26E+05
4393,2.48E+10,1.07E+07,0.23795,1.06E+06
4394,5.63E+10,1.08E+07,0.2315,84440
4395,5.17E+10,4.72E+07,0.22499,1.39E+05
4396,2.37E+10,41643,0.21804,1.17E+06
4397,3.79E+10,1.09E+09,0.54909,0
4398,3.36E+10,1.07E+09,0.59038,67696
4399,3.19E+10,8.85E+08,0.62725,1.02E+05
4400,1.71E+10,1.03E+09,0.54563,9.14E+05
4401,3.02E+10,1.06E+09,0.57149,1.38E+05
4402,2.87E+10,1.20E+09,0.57886,1.82E+05
4403,1.43E+10,7.35E+08,0.57969,1.45E+06
4404,3.79E+10,6.75E+08,0.46096,0
4405,3.11E+10,4.90E+08,0.46332,1.18E+05
4406,2.94E+10,4.49E+08,0.45782,1.61E+05
4407,1.68E+10,3.93E+08,0.48576,9.59E+05
4408,3.00E+10,4.31E+08,0.45865,1.44E+05
4409,2.85E+10,3.61E+08,0.5025,1.85E+05
4410,1.41E+10,4.17E+08,0.48632,1.49E+06
4411,3.87E+10,7.57E+08,0.43274,0
4412,3.38E+10,5.86E+08,0.45101,56729
4413,2.46E+10,4.15E+08,0.4488,2.46E+05
4414,1.51E+10,3.50E+08,0.49258,9.51E+05
4415,3.33E+10,4.84E+08,0.48326,63529
4416,2.41E+10,5.41E+08,0.45304,2.65E+05
4417,1.26E+10,6.63E+08,0.4365,1.53E+06
4418,3.79E+10,5.86E+08,0.47115,0
4419,3.12E+10,3.10E+08,0.52019,1.16E+05
4420,2.93E+10,4.02E+08,0.47055,1.63E+05
4421,1.63E+10,2.61E+08,0.48599,1.02E+06
4422,3.01E+10,4.37E+08,0.46245,1.42E+05
4423,2.81E+10,3.84E+08,0.45076,1.96E+05
